temperature,humidity,motion,gas,aqi,risk
17.34,47.32,0,10.59,16.92,Safe
16.5,59.11,1,581.86,482.88,Warning
36.98,77.08,0,445.08,349.45,Danger
11.62,72.95,1,45.84,23.55,Safe
36.33,73.98,0,598.21,456.19,Danger
38.28,86.96,1,439.82,328.39,Danger
31.01,31.2,0,593.95,488.09,Danger
40.59,19.86,0,457.26,373.77,Danger
13.3,39.15,0,121.91,79.74,Safe
41.38,28.7,1,276.21,186.14,Danger
38.87,86.06,0,253.87,219.4,Danger
44.13,39.39,0,522.34,397.45,Danger
19.57,12.19,0,456.44,338.31,Warning
13.51,59.31,1,275.81,222.28,Warning
42.43,57.53,0,350.89,287.57,Danger
36.45,13.56,0,215.17,190.47,Danger
18.71,42.69,1,553.73,452.15,Warning
37.05,49.41,1,511.6,377.22,Danger
36.17,29.55,1,57.33,27.28,Safe
30.09,93.5,0,478.38,357.33,Danger
29.81,48.53,0,164.21,171.87,Warning
11.65,61.7,1,109.97,52.18,Safe
15.25,28.67,1,118.33,64.4,Safe
39.78,32.5,0,354.08,270.87,Danger
12.89,3.09,0,484.64,380.53,Warning
44.3,94.79,0,94.11,37.52,Warning
37.56,54.45,0,166.16,118.08,Warning
42.17,40.96,1,147.36,132.8,Warning
32.87,83.55,0,336.31,258.33,Danger
10.9,45.31,0,182.3,156.2,Warning
11.74,40.03,1,297.79,221.72,Warning
24.95,84.17,0,554.96,462.99,Danger
33.05,73.65,0,367.48,252.49,Danger
44.68,8.14,1,26.44,22.05,Safe
33.58,13.05,1,137.4,78.66,Safe
41.1,79.03,0,434.75,328.53,Danger
23.15,68.27,0,409.9,330.9,Danger
22.16,6.49,1,367.25,271.09,Warning
36.71,57.79,1,542.63,481.08,Danger
24.87,52.03,0,134.85,100.1,Safe
21.61,95.82,0,91.8,43.25,Safe
20.24,49.34,1,371.0,275.05,Warning
13.66,20.87,0,400.15,295.26,Warning
30.66,35.49,1,118.55,57.83,Safe
27.57,93.89,0,81.3,44.47,Safe
26.21,83.53,0,33.84,30.4,Safe
27.73,88.09,0,97.82,50.28,Safe
44.88,59.77,1,33.23,27.58,Safe
40.73,94.69,0,62.24,42.83,Warning
14.74,5.99,0,99.99,49.98,Safe
10.7,74.44,0,58.95,60.93,Safe
24.09,53.29,0,108.66,71.26,Safe
28.27,82.13,0,334.59,242.28,Danger
41.23,8.69,0,278.58,210.96,Danger
36.04,90.1,0,134.41,80.16,Warning
37.26,34.71,1,105.24,42.19,Safe
10.16,0.61,1,130.04,83.43,Safe
19.71,48.73,0,212.2,139.38,Warning
15.46,5.61,1,382.85,283.69,Warning
36.26,86.81,1,445.77,360.53,Danger
12.93,22.38,0,43.11,46.13,Safe
19.79,45.4,0,56.76,27.07,Safe
40.11,32.52,1,292.49,238.08,Danger
43.15,21.64,1,38.28,16.66,Safe
11.88,35.9,0,67.86,4.79,Safe
19.72,16.42,1,181.07,153.57,Warning
43.1,48.76,1,189.57,159.6,Warning
23.62,89.65,1,263.12,165.86,Danger
21.2,53.04,0,92.43,51.46,Safe
12.05,93.88,0,155.99,138.22,Warning
26.64,68.88,0,136.85,80.34,Safe
36.61,24.39,0,379.72,311.88,Danger
41.24,9.03,0,241.96,170.14,Danger
25.21,33.43,1,492.33,402.58,Warning
18.47,61.87,0,485.62,352.16,Warning
16.31,61.05,0,419.92,357.43,Warning
38.67,66.72,0,440.81,374.92,Danger
17.33,32.62,1,198.32,116.72,Safe
33.13,92.66,0,463.31,364.47,Danger
39.13,49.84,0,481.74,358.3,Danger
16.73,16.99,1,266.99,195.43,Warning
29.59,56.99,0,219.36,167.7,Warning
36.08,22.54,0,218.8,176.36,Danger
10.7,78.03,0,497.33,383.79,Danger
22.05,93.58,0,374.09,328.79,Danger
29.26,15.29,0,38.93,16.15,Safe
44.01,52.6,0,353.93,285.39,Danger
34.27,92.88,0,471.22,393.5,Danger
40.39,10.65,0,122.79,62.12,Warning
34.63,0.11,0,325.48,238.4,Danger
44.11,70.75,0,149.12,124.56,Danger
13.63,1.04,0,207.37,141.46,Warning
38.79,23.55,1,161.74,105.19,Warning
12.35,17.78,0,44.22,28.08,Safe
21.29,4.92,1,275.58,200.3,Warning
42.06,18.66,1,456.13,380.75,Danger
12.68,51.66,0,61.45,14.98,Safe
44.04,51.5,0,403.32,342.15,Danger
26.43,68.82,0,93.09,27.06,Safe
28.93,95.81,1,588.3,445.02,Danger
34.38,9.55,0,88.24,74.81,Safe
15.18,88.36,0,592.74,463.62,Danger
39.34,74.87,0,636.1,495.75,Danger
13.03,37.78,0,127.17,106.55,Safe
29.32,1.3,0,205.41,125.67,Warning
16.23,99.17,1,172.48,110.09,Warning
13.2,64.8,0,89.37,42.02,Safe
19.54,71.12,1,167.3,148.13,Warning
38.36,18.16,0,552.25,439.54,Danger
26.02,66.54,0,517.38,384.96,Danger
21.78,22.78,0,37.87,40.79,Safe
44.8,67.69,0,164.28,114.97,Danger
10.12,63.82,0,526.42,406.37,Warning
25.08,27.69,1,307.81,225.64,Warning
21.73,41.83,1,108.92,46.11,Safe
16.05,59.55,0,551.15,470.88,Warning
19.43,93.28,1,279.79,235.99,Danger
34.73,89.73,0,276.21,233.73,Danger
32.38,2.5,0,204.15,137.51,Warning
21.76,63.65,0,35.77,25.9,Safe
23.43,5.96,1,196.76,109.97,Safe
41.31,20.7,0,340.88,230.59,Danger
28.09,28.45,0,299.28,256.31,Warning
18.23,29.08,0,61.84,13.44,Safe
42.13,85.84,0,203.33,167.48,Danger
24.98,16.84,0,55.93,64.57,Safe
15.56,0.37,1,323.79,260.99,Warning
25.8,23.19,0,166.45,85.12,Safe
18.72,27.53,0,399.94,280.63,Warning
20.15,23.62,1,269.09,205.95,Warning
26.04,87.35,0,490.5,393.28,Danger
15.04,54.2,0,574.7,486.36,Warning
37.97,45.5,1,417.14,317.51,Danger
41.94,87.05,0,176.29,149.22,Danger
33.7,63.14,0,84.45,72.55,Safe
38.99,47.35,0,267.49,182.69,Danger
27.77,1.16,0,63.68,1.52,Safe
10.92,46.73,1,308.07,257.79,Warning
43.96,10.02,1,349.33,263.39,Danger
19.06,88.31,1,335.93,231.28,Danger
21.4,82.02,0,534.04,440.23,Danger
22.04,9.69,1,47.29,21.26,Safe
31.93,72.1,0,346.49,283.81,Danger
39.13,24.05,0,485.94,395.05,Danger
27.69,49.5,0,434.91,342.35,Warning
44.78,49.06,0,553.89,410.13,Danger
44.63,64.0,0,381.25,278.47,Danger
44.67,34.96,0,173.51,112.88,Warning
34.08,83.36,0,83.25,79.53,Warning
33.87,49.68,1,410.12,311.96,Warning
14.1,38.83,1,114.68,49.23,Safe
40.31,24.97,1,465.94,355.7,Danger
20.66,70.64,0,5.67,11.87,Safe
37.28,92.54,0,152.94,127.91,Danger
27.27,41.29,1,65.23,64.72,Safe
27.88,77.55,0,431.17,334.89,Danger
18.09,0.72,0,240.77,186.82,Warning
34.3,11.96,0,305.54,256.26,Danger
37.81,75.85,0,168.05,112.32,Danger
42.78,8.38,0,574.31,447.8,Danger
44.45,97.22,0,549.14,404.23,Danger
13.99,2.69,0,67.22,68.45,Safe
41.68,44.58,0,552.62,442.29,Danger
44.51,12.21,0,343.7,288.8,Danger
17.74,21.34,0,244.34,165.94,Warning
19.79,68.41,0,133.95,86.27,Safe
14.62,20.49,0,75.99,57.65,Safe
19.25,17.79,0,364.56,280.5,Warning
33.23,98.16,0,528.74,451.12,Danger
31.71,80.41,0,251.49,164.77,Danger
12.78,12.28,0,64.1,7.95,Safe
27.14,76.36,0,70.1,44.02,Safe
44.97,88.19,0,217.37,184.04,Danger
43.38,48.78,0,579.99,441.43,Danger
12.07,42.79,0,158.09,83.7,Safe
30.96,70.61,0,266.55,213.62,Danger
23.5,82.63,0,56.45,36.99,Safe
13.13,25.49,0,160.42,114.28,Warning
29.68,16.36,1,140.74,115.57,Safe
43.96,94.66,1,395.99,283.39,Danger
14.18,19.68,1,21.74,22.06,Safe
26.13,86.34,1,381.51,284.02,Danger
20.14,26.5,0,552.58,445.04,Warning
16.13,77.91,0,328.69,232.31,Danger
37.77,1.98,1,287.57,190.71,Danger
36.84,53.76,0,556.94,446.38,Danger
23.4,24.6,1,104.99,59.95,Safe
19.21,86.45,1,609.14,496.54,Danger
21.39,47.97,0,421.44,360.63,Warning
21.73,98.89,0,559.26,468.53,Danger
39.98,33.38,1,373.05,308.2,Danger
38.07,44.61,0,594.66,497.11,Danger
29.63,48.33,0,530.98,453.83,Warning
34.31,27.44,0,350.2,263.53,Danger
24.54,69.35,1,450.74,393.76,Warning
37.78,98.51,0,522.17,390.12,Danger
28.89,68.13,0,230.64,157.23,Danger
12.58,74.47,0,541.01,470.51,Danger
30.08,10.95,1,41.65,33.2,Safe
20.3,53.47,0,273.7,195.42,Warning
38.94,51.53,0,48.29,43.37,Warning
34.4,64.33,1,53.28,54.55,Safe
31.43,33.49,0,389.41,291.32,Danger
17.64,56.76,0,484.89,391.15,Warning
17.97,19.92,1,67.31,43.83,Safe
20.88,74.79,0,67.37,64.13,Safe
41.77,59.52,1,171.51,150.2,Warning
14.3,13.97,0,367.72,278.24,Warning
23.29,94.56,1,55.65,10.63,Safe
29.37,55.51,0,101.91,61.62,Safe
40.36,35.09,0,14.82,46.41,Warning
13.4,32.61,1,101.32,113.5,Safe
10.36,44.1,1,87.1,43.98,Safe
26.93,86.26,1,31.41,24.39,Safe
23.42,15.35,0,536.32,393.38,Warning
21.53,96.96,0,401.33,324.48,Danger
39.19,56.31,0,248.47,189.41,Danger
19.64,68.06,0,476.58,377.49,Danger
38.75,45.24,0,152.85,120.26,Warning
21.96,63.27,1,510.05,372.4,Warning
34.06,21.51,0,325.49,237.45,Danger
21.69,48.94,0,36.51,58.97,Safe
41.03,85.17,0,73.02,92.12,Warning
14.72,5.05,0,152.21,128.29,Warning
17.43,68.72,0,71.25,33.0,Safe
33.91,7.69,0,135.82,74.35,Safe
34.01,12.41,0,124.28,75.07,Safe
20.34,5.31,0,298.72,232.54,Warning
40.28,99.65,0,163.63,95.5,Danger
23.47,48.53,0,74.99,13.7,Safe
35.14,5.58,0,343.02,283.29,Danger
34.09,23.96,1,405.76,322.15,Warning
38.78,73.28,1,575.99,442.96,Danger
42.92,70.07,0,38.14,40.03,Warning
31.58,37.49,0,79.04,84.47,Safe
43.28,21.61,0,228.61,151.16,Danger
31.79,25.31,1,260.65,229.32,Warning
19.95,62.65,1,81.85,65.64,Safe
20.07,27.2,0,77.39,70.97,Safe
16.8,50.25,0,36.68,32.01,Safe
15.79,45.26,0,93.88,42.7,Safe
11.94,24.65,0,565.46,450.54,Warning
19.07,40.14,1,64.1,53.02,Safe
44.79,77.56,1,155.22,118.47,Warning
37.39,34.72,0,269.33,214.19,Danger
21.2,24.68,1,196.07,168.48,Warning
28.89,80.47,0,274.4,220.93,Danger
41.57,17.93,1,473.12,402.17,Danger
21.28,83.32,0,119.25,95.29,Safe
30.35,56.69,1,348.17,242.3,Warning
27.63,64.23,0,13.09,13.19,Safe
22.29,59.78,0,110.46,62.89,Safe
12.35,62.92,0,135.3,92.49,Safe
44.17,9.35,1,36.74,42.86,Safe
25.88,95.38,0,524.8,437.93,Danger
23.05,14.68,0,601.66,488.42,Warning
29.65,34.53,1,132.88,103.78,Safe
27.52,29.49,0,100.2,73.34,Safe
25.21,29.85,0,257.11,165.2,Warning
15.79,18.65,0,116.66,92.5,Safe
35.66,29.1,0,303.99,232.35,Danger
25.54,67.01,1,115.31,42.7,Safe
33.9,8.78,0,286.34,194.53,Danger
29.4,29.08,0,326.42,243.75,Warning
35.06,23.74,1,63.72,65.71,Safe
35.55,73.62,0,204.34,123.33,Danger
39.05,82.17,0,621.73,464.63,Danger
17.9,60.88,0,122.15,49.57,Safe
36.47,91.74,0,501.45,430.13,Danger
15.01,32.65,0,510.06,394.08,Warning
20.95,3.62,1,59.36,23.86,Safe
41.71,26.09,1,271.72,220.76,Danger
10.51,55.94,0,11.06,19.15,Safe
16.3,62.65,0,581.9,489.97,Warning
13.97,47.85,0,565.27,469.57,Warning
36.59,40.81,1,41.43,70.83,Safe
17.84,61.31,0,260.65,177.8,Warning
26.98,60.17,1,194.03,119.99,Safe
26.13,58.68,0,17.1,13.68,Safe
14.05,37.3,1,481.82,390.88,Warning
15.4,24.92,1,41.59,13.43,Safe
37.73,62.67,1,52.99,7.84,Safe
18.74,51.28,0,79.6,45.59,Safe
39.74,0.67,1,143.39,123.95,Warning
39.74,82.23,1,114.62,52.77,Warning
20.55,0.28,1,501.63,374.09,Warning
30.52,85.2,0,229.89,145.06,Danger
11.84,98.03,0,425.22,325.05,Danger
21.54,36.49,0,63.96,27.11,Safe
22.73,16.21,0,124.41,72.36,Safe
18.84,36.12,1,231.71,188.99,Warning
41.08,99.55,1,205.71,171.37,Danger
38.25,31.17,0,201.34,145.72,Warning
11.71,3.85,0,136.61,95.44,Safe
13.36,35.52,1,424.12,353.63,Warning
25.11,3.01,1,54.38,33.52,Safe
39.23,66.21,0,577.99,479.84,Danger
18.6,82.89,0,1.94,6.3,Safe
11.47,93.34,1,314.5,257.69,Danger
11.67,32.82,0,311.89,210.06,Warning
23.68,60.64,1,554.35,433.47,Warning
19.38,50.66,0,78.66,17.88,Safe
35.42,39.21,0,604.13,471.64,Danger
44.18,97.1,1,587.79,477.05,Danger
35.06,11.4,0,506.98,379.66,Danger
16.84,46.96,1,92.7,62.22,Safe
25.91,48.61,0,585.19,479.96,Warning
36.0,5.0,1,568.2,458.17,Danger
15.27,50.22,0,297.58,253.96,Warning
22.34,58.78,0,404.51,309.71,Warning
14.27,96.65,1,36.45,38.33,Safe
40.61,11.01,1,439.9,346.0,Danger
44.75,86.73,1,150.91,85.28,Warning
34.1,13.29,0,17.09,16.86,Safe
39.21,84.83,0,359.9,264.5,Danger
38.5,99.8,0,417.97,352.58,Danger
22.43,94.49,1,277.43,183.03,Danger
44.9,34.61,1,636.62,495.19,Danger
35.32,74.56,1,149.27,87.89,Warning
22.66,36.26,0,132.06,90.13,Safe
31.38,98.51,1,194.76,136.45,Warning
13.48,28.48,0,126.96,59.28,Safe
29.63,79.6,0,72.4,86.29,Safe
32.36,43.15,1,97.81,32.81,Safe
21.12,53.56,1,257.42,196.09,Warning
24.66,60.59,0,104.62,63.22,Safe
16.46,46.07,0,173.94,132.1,Warning
12.89,48.92,0,397.11,334.4,Warning
38.91,87.33,0,577.25,484.66,Danger
33.38,34.24,0,347.83,259.54,Danger
30.13,53.19,0,247.14,197.09,Danger
38.97,68.44,0,393.06,321.02,Danger
10.28,1.4,0,213.17,161.12,Warning
40.17,8.52,0,500.13,421.51,Danger
14.94,20.68,1,525.48,419.39,Warning
19.6,14.8,0,61.72,55.76,Safe
13.2,25.21,1,163.53,121.23,Safe
19.73,22.13,0,101.91,50.59,Safe
18.74,12.47,1,394.39,308.07,Warning
13.78,63.94,1,142.89,96.48,Safe
23.89,49.54,1,617.1,468.3,Warning
17.87,41.68,0,26.41,4.27,Safe
14.88,31.67,0,579.97,494.88,Warning
13.69,62.66,0,26.25,33.18,Safe
33.63,89.02,1,242.93,194.06,Danger
24.81,21.18,1,333.51,269.65,Warning
23.5,65.06,0,285.06,211.25,Danger
20.64,51.26,1,40.53,34.97,Safe
18.75,88.34,0,93.26,56.82,Safe
20.79,47.43,0,32.71,35.52,Safe
43.61,34.53,1,51.17,30.49,Safe
36.71,52.91,0,434.2,313.77,Danger
10.82,59.47,1,131.4,63.25,Safe
15.74,22.02,0,67.45,49.36,Safe
17.33,40.42,1,49.7,19.86,Safe
35.34,36.66,1,473.5,378.29,Danger
21.38,79.98,0,415.33,332.25,Danger
26.11,79.27,0,511.22,377.32,Danger
16.32,51.01,1,170.11,139.51,Safe
36.17,92.62,1,215.68,141.46,Danger
33.54,41.32,1,565.21,447.63,Warning
37.88,87.53,0,513.45,410.18,Danger
23.72,44.76,0,72.31,42.12,Safe
14.25,97.31,0,394.39,304.44,Danger
29.68,31.17,1,228.17,171.71,Warning
40.76,2.1,0,144.8,106.66,Warning
31.97,9.51,1,607.47,465.44,Warning
27.73,91.21,0,82.36,75.55,Safe
22.62,54.86,1,448.46,358.22,Warning
18.08,5.28,0,148.57,88.68,Safe
10.34,81.04,0,540.44,417.15,Danger
38.38,77.49,1,387.47,305.61,Danger
31.44,61.22,1,282.36,217.47,Warning
28.94,65.94,0,53.88,38.74,Safe
21.65,22.49,1,420.66,347.42,Warning
14.67,15.32,0,477.58,373.87,Warning
11.28,73.87,0,157.32,124.31,Warning
19.09,63.37,0,432.05,308.82,Warning
26.82,92.81,1,166.86,104.89,Warning
36.14,77.83,0,223.89,138.43,Danger
34.12,35.82,1,100.84,67.37,Safe
14.14,30.68,0,284.53,202.71,Warning
30.08,75.89,1,486.18,416.07,Danger
25.7,88.54,0,254.22,163.14,Danger
38.53,60.95,0,213.33,140.17,Warning
35.56,49.34,0,511.06,403.91,Danger
27.91,41.1,1,354.89,262.56,Warning
37.02,6.8,1,524.82,392.95,Danger
19.02,47.63,0,566.27,448.76,Warning
20.19,14.48,1,116.61,109.07,Safe
13.33,26.42,1,202.26,166.89,Warning
34.98,52.23,1,35.01,2.05,Safe
14.93,24.9,0,379.35,282.29,Warning
25.53,13.01,0,271.75,235.37,Warning
41.59,44.34,1,88.8,64.4,Safe
28.31,70.06,0,69.81,47.62,Safe
13.89,97.6,0,108.58,79.52,Safe
19.07,25.74,1,449.5,339.19,Warning
26.1,54.69,0,0.0,3.46,Safe
12.88,15.78,1,355.87,258.18,Warning
20.8,38.93,0,53.92,8.67,Safe
26.7,69.18,1,545.21,434.39,Warning
39.36,99.01,0,461.6,342.19,Danger
22.95,53.39,0,532.29,439.67,Warning
21.69,60.82,0,176.36,114.45,Warning
36.42,28.73,0,575.88,484.68,Danger
31.42,11.45,0,541.6,423.4,Danger
27.4,43.62,0,601.62,476.58,Warning
22.88,67.38,0,237.75,178.02,Danger
18.01,90.54,0,554.3,429.82,Danger
10.42,9.77,0,70.01,51.95,Safe
12.29,43.2,1,218.82,152.32,Warning
21.03,72.05,0,346.72,275.06,Danger
29.62,71.78,1,434.48,334.71,Warning
34.0,82.68,0,235.78,178.63,Danger
14.71,24.06,1,8.2,19.14,Safe
22.0,32.37,0,106.57,90.28,Safe
39.91,21.66,0,300.38,205.3,Danger
26.17,2.92,1,29.24,11.56,Safe
18.1,12.33,0,104.02,111.67,Safe
17.64,80.31,0,240.61,190.74,Danger
16.28,37.45,1,22.13,0.53,Safe
17.64,99.21,0,389.65,285.37,Danger
37.06,84.98,1,214.74,135.95,Danger
26.22,22.42,0,447.11,343.12,Warning
33.45,2.11,0,47.62,31.66,Safe
27.59,39.37,0,452.66,343.17,Warning
36.99,44.3,0,489.25,368.81,Danger
30.58,98.58,0,276.31,188.87,Danger
14.83,29.68,1,365.11,301.06,Warning
40.29,8.92,0,519.2,426.17,Danger
34.59,38.33,0,196.4,146.07,Warning
20.18,19.98,0,0.0,26.53,Safe
32.47,56.19,1,507.94,428.07,Warning
25.94,57.9,0,573.37,465.74,Warning
24.3,61.61,0,97.01,33.67,Safe
12.25,16.72,0,28.73,16.88,Safe
23.99,74.19,1,175.7,157.46,Warning
21.36,6.37,1,204.73,143.92,Safe
17.08,12.72,0,468.46,346.11,Warning
25.88,63.15,0,223.63,179.06,Warning
44.19,52.56,1,12.11,19.69,Safe
44.11,8.49,0,48.33,47.79,Warning
31.17,15.18,1,474.98,367.94,Warning
37.18,29.75,1,493.59,375.54,Danger
21.04,67.45,0,30.87,14.78,Safe
25.25,17.7,1,116.56,70.46,Safe
36.31,74.16,0,490.55,385.72,Danger
26.81,56.29,0,263.96,222.16,Warning
34.32,38.24,0,339.14,320.36,Danger
24.71,58.53,0,115.52,94.57,Safe
24.87,2.8,0,248.47,228.54,Warning
13.22,13.25,1,316.11,266.81,Warning
29.16,5.94,0,153.83,105.5,Warning
15.01,80.22,1,258.86,161.99,Danger
32.25,8.36,0,83.53,34.63,Safe
20.21,35.83,0,77.07,29.79,Safe
35.15,44.23,1,107.51,98.12,Safe
40.94,64.91,1,126.69,59.7,Safe
14.12,64.49,1,110.75,87.27,Safe
26.28,28.23,0,492.55,422.42,Warning
17.41,32.68,0,508.29,380.61,Warning
30.48,20.13,1,292.29,284.72,Warning
39.09,93.18,0,151.7,118.16,Danger
23.75,6.47,1,177.12,128.68,Safe
36.72,9.0,0,123.47,80.94,Warning
24.8,14.43,1,110.44,87.58,Safe
10.98,79.66,0,398.62,296.25,Danger
14.69,74.01,0,301.7,202.25,Danger
32.98,24.44,0,484.52,404.32,Danger
32.16,76.12,1,22.25,16.09,Safe
42.68,3.17,1,308.59,204.43,Danger
31.44,8.06,1,319.19,275.71,Warning
35.2,72.0,0,333.4,228.94,Danger
11.96,25.83,1,138.11,90.02,Safe
39.7,43.91,1,299.18,207.87,Danger
16.21,55.58,1,590.16,444.77,Warning
30.99,56.13,0,53.96,31.2,Safe
24.77,82.52,0,616.42,489.77,Danger
41.84,14.76,0,421.21,312.94,Danger
11.95,86.22,0,580.48,429.63,Danger
14.5,50.93,1,114.55,97.52,Safe
31.24,38.7,0,183.99,123.47,Warning
29.05,3.3,1,583.61,482.41,Warning
16.44,6.82,0,295.44,252.57,Warning
37.4,69.37,0,487.15,411.01,Danger
41.5,14.18,0,6.84,6.37,Warning
24.63,67.14,0,31.18,24.37,Safe
23.73,90.48,0,407.03,345.08,Danger
11.75,15.29,0,101.34,75.77,Safe
24.18,86.62,1,75.41,9.14,Safe
17.53,30.07,1,117.72,47.73,Safe
35.79,50.02,0,534.48,440.92,Danger
16.57,61.8,1,174.88,126.23,Safe
18.42,5.08,0,508.1,429.15,Warning
15.56,31.61,1,64.68,40.34,Safe
42.31,64.71,1,376.84,313.31,Danger
37.56,32.98,1,401.19,314.25,Danger
39.64,68.58,0,519.4,396.32,Danger
30.55,69.58,1,205.7,152.93,Warning
20.71,76.82,0,370.76,272.37,Danger
40.53,6.41,0,125.13,77.78,Warning
27.14,25.0,0,127.64,70.67,Safe
28.52,68.21,1,336.95,320.42,Warning
27.12,3.07,0,519.14,433.8,Warning
13.37,82.41,0,155.49,115.88,Warning
20.94,73.85,1,75.16,47.5,Safe
12.36,65.09,0,81.01,42.71,Safe
31.87,45.32,0,464.33,381.72,Danger
28.23,77.59,0,630.47,479.88,Danger
14.34,75.3,1,612.34,482.84,Warning
25.45,23.13,1,106.0,90.98,Safe
19.44,31.99,0,628.04,480.46,Warning
30.31,17.89,0,230.21,146.66,Warning
41.4,94.1,0,499.66,408.29,Danger
16.39,52.36,0,327.53,230.34,Warning
11.95,55.92,0,551.23,442.23,Warning
11.41,29.38,1,27.2,11.25,Safe
29.48,9.25,0,20.93,15.21,Safe
24.81,15.95,0,135.15,98.68,Safe
11.61,79.61,0,203.51,146.68,Warning
23.43,3.11,1,0.0,34.29,Safe
38.24,91.71,0,191.75,151.75,Danger
13.57,77.25,0,573.88,425.15,Danger
41.12,6.44,1,210.42,131.75,Warning
32.21,16.26,0,84.29,33.67,Safe
29.03,8.3,1,455.94,362.14,Warning
13.26,92.13,0,553.17,448.64,Danger
21.91,88.03,0,446.56,350.59,Danger
42.99,24.69,0,128.84,53.27,Warning
14.07,19.16,0,209.92,130.49,Warning
21.22,49.97,0,83.61,42.59,Safe
13.4,64.2,1,49.02,37.03,Safe
25.96,46.85,0,498.31,376.75,Warning
24.23,53.59,0,584.98,482.32,Warning
18.73,45.64,1,601.7,459.02,Warning
13.58,90.27,0,57.39,3.61,Safe
11.86,41.44,0,29.24,32.66,Safe
19.23,52.58,0,402.3,338.01,Warning
10.73,75.15,0,92.3,38.62,Safe
13.35,36.19,0,503.3,380.56,Warning
30.99,81.49,1,592.78,499.29,Danger
29.9,9.29,1,39.6,32.71,Safe
40.96,49.31,0,250.59,189.36,Danger
31.52,55.77,1,163.58,88.45,Safe
10.07,72.77,1,81.55,60.41,Safe
24.51,34.39,0,59.67,18.36,Safe
19.51,88.18,1,305.68,245.76,Danger
20.61,38.46,0,106.01,83.79,Safe
21.58,95.48,1,107.49,38.63,Safe
40.84,72.1,1,478.4,405.06,Danger
19.64,42.39,0,224.97,179.51,Warning
34.9,83.99,0,376.12,280.24,Danger
26.19,24.64,0,77.25,67.04,Safe
21.63,33.61,0,71.64,33.02,Safe
10.88,46.81,0,18.06,16.74,Safe
26.6,17.63,0,409.89,335.07,Warning
42.06,18.15,0,343.5,292.66,Danger
39.49,5.13,0,129.57,71.73,Warning
34.36,22.27,0,166.05,102.94,Warning
10.34,33.76,0,378.06,312.18,Warning
10.82,8.53,0,324.3,280.78,Warning
23.0,99.1,0,178.33,151.63,Danger
38.24,60.69,0,227.94,200.9,Danger
38.83,90.94,0,242.02,151.1,Danger
31.88,83.87,0,142.34,114.32,Danger
23.8,60.78,0,99.4,34.73,Safe
16.36,85.34,0,139.65,119.76,Warning
31.89,57.89,0,26.38,42.77,Safe
10.3,16.86,0,126.93,106.21,Safe
26.58,71.34,0,134.75,80.77,Safe
16.97,38.47,0,320.91,241.6,Warning
22.8,74.44,1,100.08,39.62,Safe
42.46,63.77,0,477.3,396.85,Danger
27.82,47.87,0,571.68,434.87,Warning
16.03,25.41,1,569.27,458.39,Warning
31.24,6.74,1,96.57,64.33,Safe
44.27,0.32,0,259.19,169.45,Danger
21.97,98.6,0,49.75,48.89,Safe
16.1,5.24,0,468.13,370.86,Warning
16.51,6.77,1,160.54,128.78,Safe
23.2,59.85,0,336.9,262.6,Warning
18.03,55.22,0,136.47,90.49,Safe
19.36,15.12,0,455.59,345.07,Warning
38.77,93.8,0,427.78,338.36,Danger
36.21,77.51,0,79.95,59.38,Warning
22.48,31.6,1,46.08,73.72,Safe
22.3,4.24,0,528.99,435.02,Warning
15.33,3.48,0,60.39,50.65,Safe
30.37,40.51,1,382.5,295.02,Warning
30.23,60.11,1,35.56,42.03,Safe
20.41,3.5,0,131.63,60.04,Safe
19.26,11.55,0,49.48,41.7,Safe
26.15,32.16,1,8.54,14.06,Safe
19.04,69.92,1,116.96,57.23,Safe
22.17,62.56,0,90.98,84.18,Safe
17.7,56.45,1,103.76,33.74,Safe
10.42,6.94,0,235.71,201.27,Warning
13.84,77.93,1,69.76,54.99,Safe
35.48,89.85,0,551.73,433.8,Danger
29.74,21.51,0,15.02,24.96,Safe
22.81,49.88,1,179.67,105.27,Safe
40.7,37.36,0,540.13,432.01,Danger
35.09,91.88,0,503.5,422.14,Danger
12.11,34.44,0,92.41,64.37,Safe
37.16,22.06,1,394.17,318.01,Danger
27.61,49.97,0,497.3,402.42,Warning
30.63,49.04,1,243.73,187.35,Warning
43.39,57.56,1,109.29,58.74,Safe
33.28,95.47,1,350.11,279.31,Danger
24.82,70.38,0,130.38,64.25,Safe
44.1,41.03,0,416.44,318.21,Danger
29.19,98.41,0,447.45,323.96,Danger
32.89,55.21,1,532.59,431.72,Warning
10.96,20.36,0,545.59,413.46,Warning
10.32,50.57,0,258.24,186.6,Warning
14.34,70.64,0,116.63,91.96,Safe
41.7,29.83,1,68.55,54.57,Safe
32.87,1.97,0,442.63,344.87,Danger
39.81,64.01,1,207.05,126.6,Warning
41.33,18.83,1,0.0,0.3,Safe
35.65,25.42,0,494.54,416.2,Danger
27.42,24.44,1,489.16,370.51,Warning
12.57,56.28,0,102.29,35.71,Safe
13.92,12.79,1,373.5,298.6,Warning
16.45,98.99,0,176.91,181.41,Danger
36.26,75.77,0,523.09,433.14,Danger
30.64,68.26,1,533.91,403.09,Danger
11.65,67.58,0,294.72,214.62,Danger
24.44,59.96,1,38.31,26.53,Safe
44.66,22.59,1,464.08,342.02,Danger
30.13,64.58,1,286.94,192.24,Warning
37.73,58.69,1,117.1,54.73,Safe
16.51,34.67,0,542.76,438.61,Warning
17.12,9.02,0,161.78,122.37,Warning
